timestamp,machine_id,operator_id,task_id,site_id,engine_on,engine_rpm,engine_load_percent,engine_hours,machine_speed_kmh,fuel_level_percent,fuel_rate_lph,fuel_used_l,hydraulic_pressure_bar,coolant_temperature_c,operating_state,idle_duration_min,load_cycles,bucket_or_attachment_load_percent,seatbelt_status,nearest_person_distance_m,nearest_vehicle_distance_m,nearest_obstacle_distance_m
2025-07-20 17:12:00,M0032,OP0018,T00169,ST008,True,1443,22.0,5749.57,2.8,52.4,20.3,65.97,252.1,85.1,WORKING,54.0,9,0.0,FASTENED,24.8,21.8,24.0
2025-07-20 17:13:00,M0032,OP0018,T00169,ST008,True,1589,87.4,5749.58,4.8,52.3,33.67,66.54,184.9,87.3,REVERSING,54.0,9,0.0,FASTENED,21.9,50.8,27.4
2025-07-20 17:14:00,M0032,OP0018,T00169,ST008,True,1654,61.9,5749.6,2.6,52.2,20.72,66.88,270.1,92.1,REVERSING,54.0,9,0.0,FASTENED,27.3,25.2,27.2
2025-01-09 08:54:00,M0002,OP0050,T00170,ST007,True,709,12.9,1279.42,0.0,65.1,2.98,0.05,32.8,72.0,WAITING,1.0,0,0.0,FASTENED,20.1,46.1,16.7
2025-01-09 08:55:00,M0002,OP0050,T00170,ST007,True,2035,56.2,1279.43,11.7,65.0,18.87,0.36,156.8,83.5,TRAVELING,1.0,0,0.0,FASTENED,29.0,50.2,22.0
2025-01-09 08:56:00,M0002,OP0050,T00170,ST007,True,1823,82.9,1279.45,2.2,65.0,13.26,0.59,175.4,89.2,REVERSING,1.0,0,0.0,FASTENED,14.2,32.1,15.6
2025-01-09 08:57:00,M0002,OP0050,T00170,ST007,True,1561,59.8,1279.47,4.4,64.9,20.78,0.93,217.1,80.0,REVERSING,1.0,0,0.0,FASTENED,12.8,27.0,22.3
2025-01-09 08:58:00,M0002,OP0050,T00170,ST007,True,1961,50.0,1279.48,18.9,64.9,25.09,1.35,199.6,77.7,TRAVELING,1.0,0,0.0,FASTENED,33.9,35.2,29.2
2025-01-09 08:59:00,M0002,OP0050,T00170,ST007,True,1699,74.3,1279.5,18.3,64.8,22.95,1.73,188.4,76.4,TRAVELING,1.0,0,0.0,FASTENED,22.4,40.7,13.9
2025-01-09 09:00:00,M0002,OP0050,T00170,ST007,True,2196,71.3,1279.52,10.8,64.8,13.3,1.95,220.9,86.8,TRAVELING,1.0,0,0.0,FASTENED,8.9,21.9,27.0
2025-01-09 09:01:00,M0002,OP0050,T00170,ST007,True,683,13.4,1279.53,0.0,64.7,2.79,2.0,44.9,83.2,IDLE,2.0,0,0.0,FASTENED,29.4,5.7,14.9
2025-01-09 09:02:00,M0002,OP0050,T00170,ST007,True,633,10.1,1279.55,0.0,64.7,2.13,2.04,53.3,70.2,IDLE,3.0,0,0.0,FASTENED,19.3,14.2,12.3
2025-01-09 09:03:00,M0002,OP0050,T00170,ST007,True,724,,1279.57,0.0,64.7,4.99,2.12,45.6,73.9,IDLE,4.0,0,0.0,FASTENED,9.6,10.7,39.8
2025-01-09 09:04:00,M0002,OP0050,T00170,ST007,True,599,13.7,1279.58,0.0,64.7,1.99,2.15,40.1,71.8,IDLE,5.0,0,0.0,FASTENED,36.6,32.3,30.6
2025-01-09 09:05:00,M0002,OP0050,T00170,ST007,True,737,3.1,1279.6,0.0,64.7,1.63,2.18,49.4,72.0,IDLE,6.0,0,0.0,FASTENED,23.2,36.9,14.9
2025-01-09 09:06:00,M0002,OP0050,T00170,ST007,True,638,9.2,1279.62,0.0,64.7,2.65,2.22,57.3,78.8,IDLE,7.0,0,0.0,FASTENED,12.6,20.8,26.0
2025-01-09 09:07:00,M0002,OP0050,T00170,ST007,True,698,6.8,1279.63,0.0,64.7,4.33,2.3,24.6,66.3,IDLE,8.0,0,0.0,FASTENED,32.7,32.4,30.2
2025-01-09 09:08:00,M0002,OP0050,T00170,ST007,True,1859,73.0,1279.65,0.4,64.6,20.69,2.64,178.6,80.2,WORKING,8.0,0,0.0,FASTENED,27.4,26.2,29.9
2025-01-09 09:09:00,M0002,OP0050,T00170,ST007,True,1668,49.9,1279.67,4.9,64.6,22.41,3.01,192.5,88.4,REVERSING,8.0,0,0.0,FASTENED,25.0,36.5,29.2
2025-01-09 09:10:00,M0002,OP0050,T00170,ST007,True,1991,51.8,1279.68,3.0,64.5,9.31,3.17,191.4,91.1,REVERSING,8.0,0,0.0,FASTENED,28.7,12.2,26.1
2025-01-09 09:11:00,M0002,OP0050,T00170,ST007,True,1976,75.4,1279.7,0.5,64.4,26.28,3.61,196.8,78.6,REVERSING,8.0,0,0.0,FASTENED,17.1,38.3,19.3
2025-01-09 09:12:00,M0002,OP0050,T00170,ST007,True,1978,63.5,1279.72,3.3,64.4,9.91,3.77,175.6,92.8,REVERSING,8.0,0,0.0,FASTENED,19.9,36.6,16.9
2025-01-09 09:13:00,M0002,OP0050,T00170,ST007,True,1974,45.4,1279.73,0.5,64.3,21.96,4.14,215.4,93.8,REVERSING,8.0,0,0.0,FASTENED,29.2,17.2,14.0
2025-01-09 09:14:00,M0002,OP0050,T00170,ST007,True,1716,72.5,1279.75,5.3,64.3,9.85,4.3,199.9,82.7,REVERSING,8.0,0,0.0,FASTENED,35.4,31.0,27.6
2025-01-09 09:15:00,M0002,OP0050,T00170,ST007,True,692,13.1,1279.77,0.0,64.3,3.75,4.36,32.9,69.8,WAITING,9.0,0,0.0,FASTENED,7.4,24.6,12.4
2025-01-09 09:16:00,M0002,OP0050,T00170,ST007,True,810,4.4,1279.78,0.0,64.3,5.08,4.45,50.4,68.0,IDLE,10.0,0,0.0,FASTENED,28.8,37.1,14.8
2025-01-09 09:17:00,M0002,OP0050,T00170,ST007,True,2001,51.4,1279.8,0.8,64.2,15.52,4.71,203.6,80.6,WORKING,10.0,0,0.0,FASTENED,21.5,18.7,11.3
2025-01-09 09:18:00,M0002,OP0050,T00170,ST007,True,2109,100.0,1279.82,2.2,64.2,11.54,4.9,206.0,85.1,LOADING,10.0,0,100.0,FASTENED,16.7,3.0,24.6
2025-01-09 09:19:00,M0002,OP0050,T00170,ST007,True,1763,79.6,1279.83,18.1,64.2,17.06,5.18,219.6,95.3,TRAVELING,10.0,0,0.0,FASTENED,18.9,23.5,29.7
2025-01-09 09:20:00,M0002,OP0050,T00170,ST007,True,2130,73.5,1279.85,4.1,64.1,28.86,5.67,176.8,89.8,REVERSING,10.0,0,0.0,FASTENED,10.9,21.5,16.0
2025-01-09 09:21:00,M0002,OP0050,T00170,ST007,True,1598,,1279.87,1.4,64.0,15.52,5.92,189.2,93.4,REVERSING,10.0,0,0.0,FASTENED,5.0,15.2,16.8
2025-01-09 09:22:00,M0002,OP0050,T00170,ST007,True,1800,42.4,1279.88,1.6,63.9,22.67,6.3,157.2,,WORKING,10.0,0,0.0,FASTENED,40.0,16.9,18.9
2025-01-09 09:23:00,M0002,OP0050,T00170,ST007,True,1789,64.5,1279.9,1.8,63.9,12.54,6.51,147.2,78.2,WORKING,10.0,0,0.0,FASTENED,30.0,7.3,20.1
2025-01-09 09:24:00,M0002,OP0050,T00170,ST007,True,1573,77.8,1279.92,1.6,63.8,28.27,6.98,162.3,80.4,WORKING,10.0,0,0.0,FASTENED,26.2,24.6,20.6
2025-01-09 09:25:00,M0002,OP0050,T00170,ST007,True,2002,57.6,1279.93,1.0,63.7,25.92,7.41,226.9,88.7,DUMPING,10.0,0,53.4,FASTENED,15.3,16.2,31.0
2025-01-09 09:26:00,M0002,OP0050,T00170,ST007,True,1793,85.9,1279.95,0.2,63.7,25.34,7.84,207.6,99.7,DUMPING,10.0,1,74.1,FASTENED,37.0,31.8,31.1
2025-01-09 09:27:00,M0002,OP0050,T00170,ST007,True,969,8.1,1279.97,0.0,63.7,2.71,7.88,32.8,85.3,IDLE,11.0,1,0.0,FASTENED,18.4,30.1,20.1
2025-01-09 09:28:00,M0002,OP0050,T00170,ST007,True,843,13.4,1279.98,0.0,63.6,4.05,7.95,23.6,73.0,IDLE,12.0,1,0.0,FASTENED,9.1,39.2,9.2
2025-01-09 09:29:00,M0002,OP0050,T00170,ST007,True,787,10.3,1280.0,0.0,63.6,3.87,8.01,43.3,81.3,IDLE,13.0,1,0.0,FASTENED,15.9,30.6,29.0
2025-01-09 09:30:00,M0002,OP0050,T00170,ST007,True,791,12.1,1280.02,0.0,63.6,5.25,8.1,24.5,72.0,IDLE,14.0,1,0.0,FASTENED,22.0,22.3,25.9
2025-01-09 09:31:00,M0002,OP0050,T00170,ST007,True,638,3.9,1280.03,0.0,63.6,2.66,8.15,,84.9,IDLE,15.0,1,0.0,FASTENED,5.2,15.5,11.3
2025-01-09 09:32:00,M0002,OP0050,T00170,ST007,True,723,4.1,1280.05,0.0,63.6,4.34,8.22,34.7,68.3,IDLE,16.0,1,0.0,FASTENED,24.2,26.3,32.1
2025-01-09 09:33:00,M0002,OP0050,T00170,ST007,True,713,7.6,1280.07,0.0,63.6,4.46,8.29,42.8,79.7,IDLE,17.0,1,0.0,FASTENED,27.1,19.6,2.0
2025-01-09 09:34:00,M0002,OP0050,T00170,ST007,True,742,13.5,1280.08,0.0,63.6,2.86,8.34,31.6,76.1,IDLE,18.0,1,0.0,FASTENED,8.9,16.5,17.2
2025-01-09 09:35:00,M0002,OP0050,T00170,ST007,True,674,5.3,1280.1,0.0,63.5,5.15,8.43,55.5,72.1,IDLE,19.0,1,0.0,FASTENED,16.3,47.5,23.4
2025-01-09 09:36:00,M0002,OP0050,T00170,ST007,True,696,11.1,1280.12,0.0,63.5,4.14,8.5,31.6,80.0,IDLE,20.0,1,0.0,FASTENED,35.5,3.0,20.3
2025-01-09 09:37:00,M0002,OP0050,T00170,ST007,True,820,14.4,1280.13,0.0,63.5,2.62,8.54,49.5,74.4,IDLE,21.0,1,0.0,FASTENED,15.7,25.9,13.0
2025-01-09 09:38:00,M0002,OP0050,T00170,ST007,True,729,9.3,1280.15,0.0,63.5,4.98,8.62,22.3,77.7,IDLE,22.0,1,0.0,FASTENED,27.3,28.1,14.9
2025-01-09 09:39:00,M0002,OP0050,T00170,ST007,True,1802,50.8,1280.17,1.8,63.4,20.82,8.97,138.5,89.2,LOADING,22.0,2,79.1,FASTENED,43.8,3.0,17.3
2025-01-09 09:40:00,M0002,OP0050,T00170,ST007,True,1955,66.3,1280.18,2.2,63.4,19.05,9.29,228.2,85.9,LOADING,22.0,2,100.0,FASTENED,17.4,25.1,24.3
2025-01-09 09:41:00,M0002,OP0050,T00170,ST007,True,810,11.4,1280.2,0.0,63.4,3.62,9.35,54.3,77.6,IDLE,23.0,2,0.0,FASTENED,31.0,19.3,27.3
2025-01-09 09:42:00,M0002,OP0050,T00170,ST007,True,741,5.6,1280.22,0.0,63.4,2.7,9.39,34.7,83.6,IDLE,24.0,2,0.0,FASTENED,9.5,47.3,26.8
2025-01-09 09:43:00,M0002,OP0050,T00170,ST007,True,740,2.9,1280.23,0.0,63.4,3.93,9.46,55.3,83.8,IDLE,25.0,2,0.0,FASTENED,20.2,24.5,17.8
2025-01-09 09:44:00,M0002,OP0050,T00170,ST007,True,653,5.6,1280.25,0.0,63.4,1.83,9.49,37.8,73.1,IDLE,26.0,2,0.0,FASTENED,12.3,45.6,10.7
2025-01-09 09:45:00,M0002,OP0050,T00170,ST007,True,1855,56.8,1280.27,0.5,63.3,9.09,9.64,203.1,82.7,LOADING,26.0,2,92.9,FASTENED,32.0,49.1,32.6
2025-01-09 09:46:00,M0002,OP0050,T00170,ST007,True,2017,,1280.28,1.4,63.2,29.8,10.14,241.8,76.0,LOADING,26.0,2,42.7,FASTENED,29.1,52.6,10.0
2025-01-09 09:47:00,M0002,OP0050,T00170,ST007,True,1873,60.0,1280.3,1.0,63.2,10.07,10.3,172.8,81.9,LOADING,26.0,3,60.7,FASTENED,32.4,27.0,18.9
2025-01-09 09:48:00,M0002,OP0050,T00170,ST007,True,1721,70.5,1280.32,2.4,63.1,17.12,10.59,186.4,83.1,REVERSING,26.0,3,0.0,FASTENED,10.7,24.7,23.8
2025-01-09 09:49:00,M0002,OP0050,T00170,ST007,True,709,7.2,1280.33,0.0,63.1,3.78,10.65,22.8,80.9,IDLE,27.0,3,0.0,FASTENED,24.4,33.0,22.6
2025-01-09 09:50:00,M0002,OP0050,T00170,ST007,True,1772,55.1,1280.35,1.4,63.1,20.29,10.99,221.3,,LOADING,27.0,3,86.7,FASTENED,24.7,24.4,27.8
2025-01-09 09:51:00,M0002,OP0050,T00170,ST007,True,1809,40.1,1280.37,0.8,63.0,10.49,11.17,202.8,92.0,LOADING,27.0,4,95.1,FASTENED,28.0,33.5,9.7
2025-01-09 09:52:00,M0002,OP0050,T00170,ST007,True,2011,61.9,1280.38,1.3,63.0,10.64,11.34,192.6,89.3,DUMPING,27.0,4,46.2,FASTENED,26.8,21.3,23.2
2025-01-09 09:53:00,M0002,OP0050,T00170,ST007,True,1729,41.3,1280.4,21.0,63.0,15.64,11.6,248.8,81.3,TRAVELING,27.0,4,0.0,FASTENED,5.6,17.9,15.6
2025-01-09 09:54:00,M0002,OP0050,T00170,ST007,True,1804,83.1,1280.42,2.5,62.9,27.76,12.07,190.1,89.0,DUMPING,27.0,5,53.8,FASTENED,20.6,38.1,16.7
2025-01-09 09:55:00,M0002,OP0050,T00170,ST007,True,1817,57.5,1280.43,0.3,62.8,14.3,12.3,185.3,91.1,DUMPING,27.0,5,75.3,FASTENED,20.4,31.8,20.7
2025-01-09 09:56:00,M0002,OP0050,T00170,ST007,True,1731,41.3,1280.45,0.9,62.8,20.1,12.64,180.1,87.4,DUMPING,27.0,5,69.1,FASTENED,44.6,41.6,40.3
2025-01-09 09:57:00,M0002,OP0050,T00170,ST007,True,1674,55.6,1280.47,1.0,62.7,18.18,12.94,182.9,90.4,DUMPING,27.0,5,85.6,FASTENED,25.6,21.8,22.1
2025-01-09 09:58:00,M0002,OP0050,T00170,ST007,True,1621,83.8,1280.48,1.9,62.6,22.25,13.31,186.6,75.5,DUMPING,27.0,5,77.8,FASTENED,19.5,24.8,11.1
2025-01-09 09:59:00,M0002,OP0050,T00170,ST007,True,1714,56.5,1280.5,1.0,62.6,8.33,13.45,166.2,98.2,DUMPING,27.0,6,90.3,FASTENED,21.1,37.7,33.2
2025-01-09 10:00:00,M0002,OP0050,T00170,ST007,True,1849,57.4,1280.52,0.3,62.6,21.1,13.8,188.7,90.7,DUMPING,27.0,6,39.4,FASTENED,19.6,13.4,12.6
2025-01-09 10:01:00,M0002,OP0050,T00170,ST007,True,1981,83.9,1280.53,1.2,62.5,17.22,14.09,189.4,79.1,DUMPING,27.0,7,75.6,FASTENED,34.0,16.6,26.8
2025-01-09 10:02:00,M0002,OP0050,T00170,ST007,True,2115,43.6,1280.55,2.5,62.4,21.07,14.44,174.4,77.9,DUMPING,27.0,8,74.9,FASTENED,25.7,20.3,22.6
2025-01-09 10:03:00,M0002,OP0050,T00170,ST007,True,1856,70.6,1280.57,1.3,62.4,20.15,14.78,174.2,97.1,DUMPING,27.0,8,82.2,FASTENED,10.6,24.7,17.8
2025-01-09 10:04:00,M0002,OP0050,T00170,ST007,True,1819,70.3,1280.58,1.5,62.3,15.11,15.03,167.0,82.2,WORKING,27.0,8,0.0,FASTENED,6.3,31.2,2.0
2025-01-09 10:05:00,M0002,OP0050,T00170,ST007,True,2001,45.8,1280.6,1.6,62.3,13.35,15.25,179.3,88.0,WORKING,27.0,8,0.0,FASTENED,34.0,40.5,32.6
2025-01-09 10:06:00,M0002,OP0050,T00170,ST007,True,1873,66.2,1280.62,0.4,62.2,13.63,15.48,193.7,97.1,WORKING,27.0,8,0.0,FASTENED,36.9,23.2,8.8
2025-01-09 10:07:00,M0002,OP0050,T00170,ST007,True,1946,68.5,1280.63,1.9,62.2,18.41,15.79,160.8,82.1,WORKING,27.0,8,0.0,FASTENED,27.2,4.6,34.1
2025-01-09 10:08:00,M0002,OP0050,T00170,ST007,True,2044,36.6,1280.65,0.4,62.2,8.12,15.92,195.4,83.9,LOADING,27.0,8,69.9,FASTENED,24.3,28.3,33.5
2025-01-09 10:09:00,M0002,OP0050,T00170,ST007,True,2027,53.4,1280.67,0.9,62.1,25.97,16.35,199.0,88.2,LOADING,27.0,9,100.0,FASTENED,22.8,27.4,18.1
2025-01-09 10:10:00,M0002,OP0050,T00170,ST007,True,1700,57.5,1280.68,2.6,62.0,10.27,16.53,225.7,,LOADING,27.0,9,66.0,FASTENED,3.0,15.0,23.1
2025-01-09 10:11:00,M0002,OP0050,T00170,ST007,True,2013,69.4,1280.7,2.9,62.0,13.73,16.75,156.2,92.7,LOADING,27.0,9,38.8,FASTENED,7.4,25.0,18.7
2025-01-09 10:12:00,M0002,OP0050,T00170,ST007,True,1727,64.3,1280.72,3.6,61.9,22.39,17.13,229.3,101.0,REVERSING,27.0,9,0.0,FASTENED,36.9,29.1,2.0
2025-01-09 10:13:00,M0002,OP0050,T00170,ST007,True,1851,87.4,1280.73,7.3,61.9,9.7,17.29,142.8,88.1,REVERSING,27.0,9,0.0,FASTENED,19.8,34.6,20.4
2025-01-09 10:14:00,M0002,OP0050,T00170,ST007,True,2098,42.0,1280.75,3.5,61.9,14.69,17.53,206.7,90.8,REVERSING,27.0,9,0.0,FASTENED,27.9,16.0,13.6
2025-01-09 10:15:00,M0002,OP0050,T00170,ST007,True,2099,52.9,1280.77,9.0,61.8,12.3,17.74,205.9,87.2,REVERSING,27.0,9,0.0,FASTENED,10.1,11.7,16.8
2025-01-09 10:16:00,M0002,OP0050,T00170,ST007,True,1857,59.7,1280.78,5.2,61.8,16.24,18.01,212.2,74.9,REVERSING,27.0,9,0.0,FASTENED,8.9,36.4,17.9
2025-01-09 10:17:00,M0002,OP0050,T00170,ST007,True,1867,64.6,1280.8,3.6,61.7,17.67,18.3,245.1,95.8,REVERSING,27.0,9,0.0,FASTENED,25.2,39.3,17.8
2025-01-09 10:18:00,M0002,OP0050,T00170,ST007,True,1788,82.4,1280.82,1.9,61.7,16.96,18.59,243.9,88.1,DUMPING,27.0,9,46.5,FASTENED,13.2,24.4,16.7
2025-01-09 10:19:00,M0002,OP0050,T00170,ST007,True,1880,81.7,1280.83,2.8,61.6,13.61,18.81,192.8,83.2,DUMPING,27.0,9,59.7,FASTENED,31.2,6.1,29.4
2025-01-09 10:20:00,M0002,OP0050,T00170,ST007,True,2083,60.8,1280.85,1.3,61.5,27.07,19.26,213.4,87.1,DUMPING,27.0,9,55.1,FASTENED,6.8,35.2,25.1
2025-01-09 10:21:00,M0002,OP0050,T00170,ST007,True,1805,48.4,1280.87,2.9,61.5,14.52,19.51,,82.2,WORKING,27.0,9,0.0,FASTENED,28.4,60.0,10.3
2025-01-09 10:22:00,M0002,OP0050,T00170,ST007,True,1611,81.8,1280.88,1.2,61.4,19.11,19.82,225.5,,WORKING,27.0,9,0.0,FASTENED,7.6,19.9,9.4
2025-01-09 10:23:00,M0002,OP0050,T00170,ST007,True,1741,46.2,1280.9,2.6,61.4,14.27,20.06,181.2,80.7,WORKING,27.0,9,0.0,FASTENED,15.7,27.6,18.5
2025-01-09 10:24:00,M0002,OP0050,T00170,ST007,True,1848,41.0,1280.92,0.0,61.3,21.22,20.42,196.4,86.5,WORKING,27.0,9,0.0,FASTENED,16.7,8.6,14.0
2025-01-09 10:25:00,M0002,OP0050,T00170,ST007,True,1782,44.6,1280.93,5.5,61.3,12.64,20.63,154.5,97.4,REVERSING,27.0,9,0.0,FASTENED,12.3,37.5,16.4
2025-01-09 10:26:00,M0002,OP0050,T00170,ST007,True,1768,68.9,1280.95,7.4,61.2,24.94,21.04,148.0,95.7,REVERSING,27.0,9,0.0,FASTENED,22.6,18.9,18.2
2025-01-09 10:27:00,M0002,OP0050,T00170,ST007,True,1943,97.7,1280.97,2.7,61.1,18.4,21.35,192.0,84.4,LOADING,27.0,9,82.2,FASTENED,16.9,14.9,16.7
2025-01-09 10:28:00,M0002,OP0050,T00170,ST007,True,1735,80.4,1280.98,1.6,61.1,23.79,21.75,201.5,84.7,LOADING,27.0,9,99.7,FASTENED,21.1,32.4,13.4
2025-01-09 10:29:00,M0002,OP0050,T00170,ST007,True,1577,89.3,1281.0,2.8,61.0,24.16,22.15,178.4,83.9,LOADING,27.0,9,55.4,FASTENED,22.3,20.7,15.0
2025-01-09 10:30:00,M0002,OP0050,T00170,ST007,True,2034,79.8,1281.02,0.3,60.9,20.29,22.49,188.5,82.0,LOADING,27.0,9,68.8,FASTENED,15.6,13.1,13.0
2025-01-09 10:31:00,M0002,OP0050,T00170,ST007,True,1984,63.0,1281.03,2.6,60.9,16.26,22.76,208.4,94.5,LOADING,27.0,10,35.3,FASTENED,36.5,17.9,17.1
2025-01-09 10:32:00,M0002,OP0050,T00170,ST007,True,2040,44.5,1281.05,2.7,60.8,21.39,23.11,206.3,76.4,REVERSING,27.0,10,0.0,FASTENED,16.7,26.7,17.4
2025-01-09 10:33:00,M0002,OP0050,T00170,ST007,True,2029,81.7,1281.07,0.3,60.8,14.51,23.36,182.0,83.7,LOADING,27.0,10,83.0,FASTENED,22.1,28.3,22.7
2025-01-09 10:34:00,M0002,OP0050,T00170,ST007,True,2141,53.4,1281.08,1.5,60.7,8.44,23.5,182.9,92.7,LOADING,27.0,11,64.8,FASTENED,27.2,26.4,13.4
2025-01-09 10:35:00,M0002,OP0050,T00170,ST007,True,663,14.9,1281.1,0.0,60.7,3.77,23.56,49.5,67.3,WAITING,28.0,11,,FASTENED,14.0,25.0,17.6
2025-01-09 10:36:00,M0002,OP0050,T00170,ST007,True,750,8.9,1281.12,0.0,60.7,3.15,23.61,43.3,68.4,WAITING,29.0,11,0.0,FASTENED,24.3,29.1,25.6
2025-01-09 10:37:00,M0002,OP0050,T00170,ST007,True,1007,9.1,1281.13,0.0,60.7,3.97,23.68,32.1,68.5,WAITING,30.0,11,0.0,FASTENED,18.3,26.8,19.2
2025-01-09 10:38:00,M0002,OP0050,T00170,ST007,True,718,5.8,1281.15,0.0,60.7,5.17,23.76,40.4,81.8,WAITING,31.0,11,,FASTENED,19.4,53.7,7.9
2025-01-09 10:39:00,M0002,OP0050,T00170,ST007,True,638,13.2,1281.17,0.0,60.7,2.63,23.81,23.4,82.8,WAITING,32.0,11,0.0,FASTENED,23.1,27.8,19.6
2025-01-09 10:40:00,M0002,OP0050,T00170,ST007,True,854,11.6,1281.18,0.0,60.7,3.2,23.86,45.7,87.0,WAITING,33.0,11,0.0,FASTENED,22.7,27.8,13.3
2025-01-09 10:41:00,M0002,OP0050,T00170,ST007,True,1817,60.6,1281.2,1.4,60.6,18.94,24.18,135.0,91.8,DUMPING,33.0,11,66.0,FASTENED,39.0,27.7,10.3
2025-01-09 10:42:00,M0002,OP0050,T00170,ST007,True,2108,61.3,1281.22,3.6,60.5,26.7,24.62,150.4,87.8,REVERSING,33.0,11,0.0,FASTENED,31.3,18.7,19.5
2025-01-09 10:43:00,M0002,OP0050,T00170,ST007,True,1963,100.0,1281.23,3.7,60.4,29.16,25.11,184.0,78.3,REVERSING,33.0,11,0.0,FASTENED,22.2,41.7,13.2
2025-01-09 10:44:00,M0002,OP0050,T00170,ST007,True,1905,70.6,1281.25,4.8,60.4,26.57,25.55,187.1,85.0,REVERSING,33.0,11,0.0,FASTENED,12.7,12.3,21.8
2025-01-09 10:45:00,M0002,OP0050,T00170,ST007,True,1709,94.9,1281.27,3.4,60.3,10.52,25.73,181.9,79.3,REVERSING,33.0,11,0.0,FASTENED,12.4,42.4,14.0
2025-01-09 10:46:00,M0002,OP0050,T00170,ST007,True,1708,74.6,1281.28,3.7,60.3,26.48,26.17,211.5,90.9,REVERSING,33.0,11,0.0,FASTENED,25.6,8.1,19.3
2025-01-09 10:47:00,M0002,OP0050,T00170,ST007,True,1983,,1281.3,22.1,60.2,22.92,26.55,199.3,91.2,TRAVELING,33.0,11,0.0,FASTENED,31.1,37.5,12.2
2025-01-09 10:48:00,M0002,OP0050,T00170,ST007,True,1898,85.6,1281.32,1.6,60.1,31.22,27.07,192.0,93.2,LOADING,33.0,11,55.9,FASTENED,20.2,33.4,21.7
2025-01-09 10:49:00,M0002,OP0050,T00170,ST007,True,1677,72.6,1281.33,1.2,60.0,13.96,27.3,140.6,79.2,DUMPING,33.0,11,99.8,FASTENED,9.4,31.3,2.0
2025-01-09 10:50:00,M0002,OP0050,T00170,ST007,True,2097,70.1,1281.35,2.6,60.0,11.43,27.49,177.7,84.5,DUMPING,33.0,11,61.7,FASTENED,31.6,29.9,30.6
2025-01-09 10:51:00,M0002,OP0050,T00170,ST007,True,1736,48.8,1281.37,2.2,60.0,13.33,27.72,197.5,81.3,DUMPING,33.0,11,57.9,FASTENED,8.6,8.6,28.0
2025-01-09 10:52:00,M0002,OP0050,T00170,ST007,True,1735,68.3,1281.38,2.0,59.9,26.26,28.15,165.8,83.0,DUMPING,33.0,11,60.4,FASTENED,20.5,35.1,22.2
2025-01-09 10:53:00,M0002,OP0050,T00170,ST007,True,687,10.7,1281.4,0.0,59.9,4.52,28.23,49.2,67.3,IDLE,34.0,11,0.0,FASTENED,19.6,39.5,18.5
2025-01-09 10:54:00,M0002,OP0050,T00170,ST007,True,728,14.6,1281.42,0.0,59.9,1.98,28.26,38.6,81.6,IDLE,35.0,11,0.0,FASTENED,23.1,21.7,20.7
2025-01-09 10:55:00,M0002,OP0050,T00170,ST007,True,1668,69.4,1281.43,4.9,59.8,23.48,28.65,233.2,84.7,REVERSING,35.0,11,0.0,FASTENED,37.3,21.0,14.7
2025-01-09 10:56:00,M0002,OP0050,T00170,ST007,True,1941,53.0,1281.45,5.9,59.7,14.34,28.89,168.3,82.0,REVERSING,35.0,11,0.0,FASTENED,35.3,42.5,20.6
2025-01-09 10:57:00,M0002,OP0050,T00170,ST007,True,2010,56.7,1281.47,4.1,59.7,20.41,29.23,148.3,78.7,REVERSING,35.0,11,0.0,FASTENED,14.9,37.5,36.6
2025-01-09 10:58:00,M0002,OP0050,T00170,ST007,True,1569,57.0,1281.48,2.5,59.6,23.8,29.63,213.1,87.9,LOADING,35.0,11,85.2,FASTENED,20.5,31.4,13.2
2025-01-09 10:59:00,M0002,OP0050,T00170,ST007,True,1876,44.0,1281.5,2.3,59.6,15.0,29.88,204.7,82.2,LOADING,35.0,12,81.4,FASTENED,14.3,22.5,22.1
2025-01-09 11:00:00,M0002,OP0050,T00170,ST007,True,1758,33.2,1281.52,0.0,59.5,21.26,30.23,191.8,91.5,LOADING,35.0,13,39.8,FASTENED,12.3,14.3,23.8
2025-01-09 11:01:00,M0002,OP0050,T00170,ST007,True,1802,60.5,1281.53,0.9,59.4,25.68,30.66,187.3,95.5,LOADING,35.0,14,100.0,FASTENED,3.0,34.8,23.4
2025-01-09 11:02:00,M0002,OP0050,T00170,ST007,True,1776,48.0,1281.55,1.8,59.3,24.34,31.07,169.5,79.8,LOADING,35.0,15,70.6,FASTENED,13.6,20.4,13.8
2025-01-09 11:03:00,M0002,OP0050,T00170,ST007,True,1732,90.9,1281.57,2.7,59.3,15.86,31.33,172.7,80.4,LOADING,35.0,16,79.2,FASTENED,31.2,17.5,22.3
2025-01-09 11:04:00,M0002,OP0050,T00170,ST007,True,2026,38.7,1281.58,10.6,59.2,19.25,31.65,152.0,77.3,TRAVELING,35.0,16,0.0,FASTENED,8.7,20.7,26.8
2025-01-09 11:05:00,M0002,OP0050,T00170,ST007,True,1828,64.5,1281.6,17.4,59.2,8.77,31.8,191.4,91.9,TRAVELING,35.0,16,0.0,FASTENED,27.1,24.4,10.1
2025-01-09 11:06:00,M0002,OP0050,T00170,ST007,True,1839,21.0,1281.62,0.8,59.1,17.94,32.1,179.4,90.4,LOADING,35.0,16,69.8,FASTENED,32.2,57.9,12.9
