timestamp,operator_id,machine_id,task_id,idle_ratio,average_rpm,max_rpm,average_speed,hard_braking_count,rapid_acceleration_count,reverse_count,seatbelt_violation_count,proximity_event_count,fuel_efficiency,task_efficiency,behavior_score
2025-02-04 14:00:00,OP0055,M0027,,0.177,1627.0,1799.0,3.9,1,0,4,0,0,12.32,0.553,82.0
2025-02-04 14:08:00,OP0048,M0012,T00137,0.175,1676.0,2214.0,12.3,0,0,16,0,1,22.69,,70.6
2025-02-04 14:15:00,OP0017,M0004,T00312,0.252,1766.0,2485.0,4.3,0,0,13,0,1,12.35,,67.5
2025-02-04 14:50:00,OP0027,M0005,T00353,0.245,1446.0,1983.0,11.3,0,0,21,2,2,18.19,,32.0
2025-02-04 15:00:00,OP0047,M0002,,0.049,2500.0,2600.0,14.6,3,1,2,1,2,20.33,0.855,62.6
2025-02-05 06:00:00,OP0015,M0036,,0.219,1502.0,1830.0,2.2,0,0,4,0,0,30.62,0.3,86.7
2025-02-05 06:00:00,OP0025,M0036,,0.193,1409.0,1565.0,4.8,1,0,3,2,0,18.84,0.91,72.1
2025-02-05 07:00:00,OP0031,M0010,,0.061,1951.0,2121.0,9.3,1,2,4,0,0,16.64,0.732,93.5
2025-02-05 07:00:00,OP0046,M0014,,0.277,1820.0,1987.0,5.8,0,1,6,2,0,20.62,0.751,63.3
2025-02-05 08:00:00,OP0043,M0004,,0.01,1919.0,2130.0,13.0,0,0,6,1,0,13.78,0.934,93.5
2025-02-05 08:00:00,OP0030,M0005,,0.186,1894.0,2209.0,10.9,0,0,6,1,0,23.31,0.657,80.1
2025-02-05 09:00:00,OP0054,M0027,,0.01,1969.0,2229.0,4.7,0,0,10,0,0,17.26,0.518,94.0
2025-02-05 09:00:00,OP0013,M0022,,0.01,2110.0,2306.0,26.4,1,0,10,0,0,15.92,0.721,86.4
2025-02-05 10:00:00,OP0012,M0039,,0.15,1841.0,2236.0,3.2,2,1,2,1,0,15.93,0.745,72.9
2025-02-05 11:00:00,OP0009,M0033,,0.299,1683.0,2039.0,2.9,1,1,5,0,0,8.99,0.72,74.9
2025-02-05 12:00:00,OP0026,M0009,,0.098,1716.0,2053.0,4.4,0,1,4,3,0,18.47,0.804,71.3
2025-02-05 12:00:00,OP0037,M0013,,0.155,2500.0,2600.0,8.4,3,0,6,0,0,7.62,0.65,82.4
2025-02-05 12:00:00,OP0055,M0013,,0.2,2099.0,2237.0,11.4,0,0,8,1,0,4.37,0.857,78.0
2025-02-05 13:00:00,OP0004,M0025,,0.01,2037.0,2175.0,11.4,0,2,5,0,0,10.01,0.907,96.2
2025-02-05 13:00:00,OP0048,M0041,,0.16,1946.0,2100.0,4.0,3,1,5,1,0,12.33,0.841,60.8
2025-02-05 14:00:00,OP0038,M0020,,0.229,2046.0,2182.0,3.8,0,0,7,1,0,11.03,0.655,74.4
2025-02-05 14:42:00,OP0030,M0039,T00291,0.25,1458.0,2029.0,1.7,0,0,21,1,0,14.41,,57.0
2025-02-06 06:00:00,OP0009,M0020,,0.258,1709.0,2000.0,8.1,0,0,6,1,0,11.0,0.538,70.3
2025-02-06 06:00:00,OP0055,M0003,,0.145,1665.0,1896.0,5.6,1,0,8,0,1,26.27,0.611,79.5
2025-02-06 06:00:00,OP0004,M0020,,0.072,2233.0,2488.0,5.8,0,0,4,0,0,6.69,0.877,99.8
2025-02-06 06:00:00,OP0032,M0017,,0.065,2053.0,2162.0,8.3,0,0,5,2,0,11.63,1.039,74.7
2025-02-06 07:00:00,OP0016,M0022,,0.237,2194.0,2475.0,22.1,2,0,10,1,0,11.58,0.999,64.9
2025-02-06 07:00:00,OP0037,M0016,,0.231,2196.0,2371.0,1.4,2,0,8,0,2,10.33,0.616,51.5
2025-02-06 07:00:00,OP0003,M0015,,0.174,1737.0,2041.0,1.3,0,1,7,0,0,23.23,0.812,82.3
2025-02-06 07:00:00,OP0007,M0027,,0.159,1632.0,2012.0,2.2,0,0,7,2,0,10.11,0.552,72.2
2025-02-06 08:00:00,OP0037,M0009,,0.145,2125.0,2382.0,1.2,1,1,4,1,0,11.71,0.666,73.9
2025-02-06 09:00:00,OP0055,M0020,,0.151,2130.0,2408.0,10.6,0,1,8,3,0,11.84,0.829,64.8
2025-02-06 09:00:00,OP0051,M0033,,0.19,1746.0,1861.0,10.3,1,2,6,0,0,14.94,1.0,82.9
2025-02-06 09:00:00,OP0008,M0033,,0.274,2325.0,2600.0,3.6,0,1,4,1,1,11.89,0.369,67.7
2025-02-06 10:00:00,OP0035,M0038,,0.075,1481.0,1706.0,2.2,1,0,3,0,0,12.46,0.731,90.8
2025-02-06 10:00:00,OP0016,M0002,,0.132,1949.0,2054.0,8.1,1,1,8,0,0,7.07,0.809,84.2
2025-02-06 10:00:00,OP0030,M0020,,0.065,1854.0,2094.0,7.3,2,2,4,1,0,10.1,0.693,71.6
2025-02-06 11:00:00,OP0023,M0004,,0.123,2132.0,2233.0,3.2,2,0,8,1,0,14.6,0.48,78.9
2025-02-06 11:00:00,OP0013,M0040,,0.096,1910.0,2181.0,6.7,0,2,7,0,1,7.44,0.649,72.8
2025-02-06 11:44:00,OP0004,M0038,T00602,0.25,1580.0,2163.0,2.5,0,0,25,0,0,20.36,,72.6
2025-02-06 14:00:00,OP0026,M0041,,0.148,1939.0,2316.0,3.9,0,1,8,0,1,6.72,0.667,70.5
2025-02-06 14:00:00,OP0041,M0017,,0.319,1751.0,1954.0,1.9,0,3,6,1,1,6.59,0.875,51.3
2025-02-06 15:00:00,OP0042,M0042,,0.191,1752.0,2080.0,4.7,0,0,2,0,1,19.33,0.774,80.8
2025-02-06 15:00:00,OP0054,M0035,,0.06,1810.0,2142.0,4.3,0,1,8,0,0,7.45,0.493,85.6
2025-02-06 15:00:00,OP0015,M0024,,0.215,1483.0,1845.0,6.2,1,2,9,1,0,10.01,0.306,65.9
2025-02-06 15:12:00,OP0050,M0008,T00699,0.167,1550.0,2055.0,1.5,0,0,28,0,0,15.19,,69.3
2025-02-07 06:00:00,OP0013,M0036,,0.025,1711.0,1850.0,1.3,0,0,9,0,0,23.94,0.762,93.1
2025-02-07 06:00:00,OP0014,M0029,,0.147,1668.0,1915.0,4.7,0,1,9,0,0,25.79,0.833,84.1
2025-02-07 06:00:00,OP0011,M0015,,0.215,1569.0,1794.0,4.4,3,0,5,1,1,13.49,0.523,58.3
2025-02-07 07:00:00,OP0001,M0031,,0.16,1749.0,1905.0,9.2,0,1,8,0,0,9.72,0.807,86.2
2025-02-07 07:00:00,OP0048,M0002,,0.112,2054.0,2403.0,3.0,0,0,7,0,0,13.2,0.585,84.1
2025-02-07 09:00:00,OP0052,M0041,,0.269,2265.0,2487.0,2.2,0,0,4,2,1,11.76,0.769,55.3
2025-02-07 09:00:00,OP0014,M0019,,0.123,2051.0,2200.0,1.2,0,2,5,1,0,5.43,0.88,74.2
2025-02-07 09:00:00,OP0036,M0040,,0.054,2218.0,2332.0,3.0,0,0,8,0,0,18.8,0.476,93.5
2025-02-07 10:00:00,OP0051,M0042,,0.177,1477.0,1743.0,3.9,0,0,7,0,0,21.87,0.883,83.4
2025-02-07 10:00:00,OP0031,M0030,,0.029,1800.0,1960.0,1.5,3,1,7,1,0,16.08,0.659,73.0
2025-02-07 10:00:00,OP0041,M0007,,0.201,2016.0,2268.0,6.8,3,0,10,0,1,6.5,0.756,58.3
2025-02-07 10:22:00,OP0043,M0004,T00090,0.229,1520.0,2095.0,4.2,1,0,13,0,0,10.67,,75.5
2025-02-07 11:00:00,OP0044,M0031,,0.155,2235.0,2535.0,13.3,1,1,4,3,0,20.54,1.015,61.4
2025-02-07 12:00:00,OP0006,M0034,,0.102,2193.0,2459.0,1.0,1,1,9,0,0,22.08,0.951,87.0
2025-02-07 12:00:00,OP0024,M0038,,0.153,1913.0,2179.0,2.5,3,0,7,2,0,23.03,0.686,65.8
2025-02-07 14:00:00,OP0004,M0007,,0.031,2050.0,2278.0,7.4,1,1,11,0,0,5.2,0.83,88.3
2025-02-07 14:00:00,OP0042,M0030,,0.17,1585.0,1789.0,4.0,1,1,9,0,0,7.06,0.927,74.5
2025-02-07 15:00:00,OP0015,M0031,,0.298,1744.0,1976.0,4.5,1,1,3,0,0,23.92,0.3,77.7
2025-02-07 15:18:00,OP0023,M0016,T00333,0.25,1772.0,2460.0,2.3,0,0,18,3,0,9.41,,42.1
2025-02-08 06:00:00,OP0029,M0023,,0.248,1938.0,2282.0,13.3,1,1,5,2,2,10.3,0.3,35.3
2025-02-08 06:00:00,OP0005,M0031,,0.163,1989.0,2147.0,7.1,1,1,7,2,0,8.38,0.759,70.7
2025-02-08 06:21:00,OP0027,M0012,T00118,0.375,1326.0,1925.0,8.0,0,0,13,0,0,16.55,,66.3
2025-02-08 07:00:00,OP0023,M0039,,0.15,1577.0,1857.0,3.7,0,2,6,0,1,22.35,0.415,73.0
2025-02-08 07:00:00,OP0002,M0016,,0.127,2000.0,2226.0,4.1,1,0,5,0,0,9.26,0.838,84.1
2025-02-08 07:00:00,OP0045,M0006,,0.388,1868.0,2088.0,3.4,2,2,6,1,3,6.08,0.374,35.3
2025-02-08 08:00:00,OP0023,M0025,,0.127,2146.0,2372.0,4.2,1,1,8,0,1,11.96,0.3,77.0
2025-02-08 09:00:00,OP0037,M0013,,0.19,2409.0,2600.0,11.5,2,3,2,0,2,9.8,0.57,58.4
2025-02-08 09:00:00,OP0049,M0013,,0.194,1741.0,2122.0,5.7,1,1,7,0,0,5.53,0.754,84.0
2025-02-08 10:00:00,OP0033,M0005,,0.109,1753.0,2007.0,17.6,1,0,6,1,0,12.61,0.815,76.4
2025-02-08 10:00:00,OP0009,M0037,,0.257,2099.0,2465.0,1.4,2,0,8,2,0,11.08,0.619,57.1
2025-02-08 11:00:00,OP0018,M0041,,0.152,1716.0,2085.0,2.8,1,0,6,0,0,4.79,0.747,92.1
2025-02-08 12:00:00,OP0003,M0031,,0.231,1783.0,1981.0,11.5,0,2,5,0,0,11.18,0.57,76.2
2025-02-08 12:20:00,OP0045,M0018,T00376,0.311,1550.0,2278.0,1.2,0,0,4,1,0,16.7,,76.6
2025-02-08 13:00:00,OP0047,M0028,,0.01,2475.0,2600.0,1.5,0,1,2,0,0,22.06,0.91,98.3
2025-02-08 13:00:00,OP0051,M0011,,0.156,2147.0,2258.0,2.8,0,1,2,0,0,10.13,0.857,90.7
2025-02-08 13:00:00,OP0050,M0041,,0.01,1725.0,2020.0,2.7,1,0,5,0,0,4.62,0.882,96.8
2025-02-08 13:00:00,OP0013,M0021,,0.147,1653.0,1781.0,5.1,0,0,8,1,0,9.26,0.509,79.0
2025-02-08 14:00:00,OP0052,M0008,,0.197,2072.0,2468.0,2.2,1,1,5,1,1,21.62,0.744,65.1
2025-02-08 15:00:00,OP0014,M0032,,0.215,1681.0,1981.0,2.6,0,0,5,0,0,14.45,1.02,90.3
2025-02-08 15:00:00,OP0026,M0028,,0.128,1949.0,2142.0,1.8,1,1,7,1,0,22.29,0.822,73.5
2025-02-09 06:00:00,OP0049,M0003,,0.184,1547.0,1859.0,2.7,0,0,6,3,0,10.71,0.691,65.0
2025-02-09 06:00:00,OP0037,M0027,,0.14,2330.0,2600.0,4.5,0,3,2,0,1,13.73,0.763,71.1
2025-02-09 07:00:00,OP0028,M0033,,0.26,1768.0,2111.0,3.0,2,0,3,0,0,18.02,0.936,71.9
2025-02-09 09:00:00,OP0046,M0035,,0.315,1926.0,2104.0,7.7,1,0,4,0,1,9.66,0.556,64.9
2025-02-09 10:27:00,OP0029,M0018,T00527,0.296,1484.0,2155.0,1.2,0,0,10,1,1,14.68,,57.5
2025-02-09 11:00:00,OP0049,M0031,,0.142,1884.0,2123.0,6.2,0,0,5,0,1,13.76,0.758,78.8
2025-02-09 11:00:00,OP0001,M0034,,0.11,1740.0,2072.0,3.3,0,1,4,0,0,10.25,1.002,95.0
2025-02-09 12:00:00,OP0034,M0030,,0.102,1772.0,2082.0,2.1,0,2,7,1,0,12.07,0.778,72.6
2025-02-09 12:52:00,OP0024,M0024,T00381,0.225,1666.0,2302.0,2.9,0,0,7,0,0,15.69,,88.4
2025-02-09 13:00:00,OP0006,M0042,,0.126,2248.0,2582.0,6.0,1,0,6,0,0,25.46,1.075,85.6
2025-02-09 13:00:00,OP0009,M0035,,0.317,1851.0,2238.0,3.7,0,3,5,0,1,6.8,0.588,63.3
2025-02-09 13:00:00,OP0047,M0028,,0.109,2167.0,2370.0,1.4,2,0,2,1,0,9.3,0.955,79.8
2025-02-09 13:00:00,OP0039,M0021,,0.078,1976.0,2324.0,2.3,0,0,3,0,1,12.8,0.863,79.9
2025-02-09 14:00:00,OP0008,M0010,,0.275,2500.0,2600.0,20.1,0,0,6,2,0,29.56,0.3,72.2
2025-02-09 14:00:00,OP0026,M0005,,0.159,1753.0,2090.0,2.1,1,0,8,0,1,24.75,1.067,79.6
2025-02-09 14:00:00,OP0030,M0027,,0.233,1804.0,2130.0,2.6,3,0,10,0,0,21.85,0.591,70.1
2025-02-09 14:00:00,OP0006,M0030,,0.091,1772.0,2078.0,2.3,0,0,6,0,0,23.46,0.808,96.4
2025-02-09 15:00:00,OP0028,M0023,,0.244,1701.0,1911.0,6.9,1,2,6,0,0,14.42,0.968,72.2
2025-02-09 15:00:00,OP0029,M0011,,0.214,1979.0,2175.0,2.8,2,2,10,1,0,10.25,0.447,65.5
2025-02-10 07:00:00,OP0002,M0039,,0.222,1567.0,1763.0,4.4,0,1,9,0,0,8.72,1.097,77.6
2025-02-10 07:00:00,OP0035,M0009,,0.124,1403.0,1781.0,2.7,1,1,9,0,0,13.95,0.916,81.5
2025-02-10 07:33:00,OP0013,M0018,T00115,0.243,1537.0,2136.0,1.4,0,0,16,0,1,15.52,,69.2
2025-02-10 08:00:00,OP0001,M0026,,0.106,1740.0,2034.0,7.7,0,0,8,0,0,14.71,0.894,98.7
2025-02-10 09:00:00,OP0049,M0024,,0.229,1816.0,1987.0,14.2,1,0,5,0,0,24.02,0.843,87.6
2025-02-10 10:00:00,OP0005,M0021,,0.25,1883.0,2187.0,2.5,0,1,9,0,0,7.27,0.74,67.5
2025-02-10 10:00:00,OP0055,M0013,,0.131,1934.0,2131.0,1.4,0,0,8,0,0,4.05,0.666,95.6
2025-02-10 10:00:00,OP0050,M0002,,0.082,1831.0,2132.0,5.2,0,0,6,0,0,7.37,1.091,92.5
2025-02-10 12:00:00,OP0035,M0029,,0.041,1720.0,2115.0,5.8,1,0,11,0,1,12.85,0.809,77.9
2025-02-10 13:00:00,OP0042,M0001,,0.144,1756.0,2005.0,3.9,0,0,11,0,1,16.9,0.776,75.5
2025-02-10 13:00:00,OP0024,M0001,,0.127,1780.0,1964.0,4.1,1,0,5,1,0,13.88,0.797,75.0
2025-02-10 14:00:00,OP0042,M0029,,0.107,1731.0,1964.0,6.9,0,0,5,0,0,10.74,0.749,89.7
2025-02-10 14:17:00,OP0008,M0018,T00071,0.179,2148.0,2939.0,1.9,0,0,18,0,1,22.01,,68.5
2025-02-10 15:00:00,OP0052,M0030,,0.202,2087.0,2237.0,2.6,3,2,2,1,0,7.55,0.591,72.0
2025-02-10 15:00:00,OP0029,M0010,,0.209,2002.0,2273.0,17.5,2,2,7,3,0,19.21,0.474,53.8
2025-02-11 07:00:00,OP0016,M0009,,0.218,1808.0,1970.0,2.6,1,0,2,1,0,25.01,0.809,75.5
2025-02-11 07:00:00,OP0025,M0038,,0.128,1530.0,1695.0,4.5,0,0,8,0,0,24.68,0.744,95.5
2025-02-11 08:00:00,OP0025,M0039,,0.217,1413.0,1678.0,1.5,0,0,5,2,0,15.78,0.949,68.8
2025-02-11 08:00:00,OP0036,M0026,,0.21,2013.0,2116.0,2.3,3,1,5,1,0,7.37,0.558,65.2
2025-02-11 08:00:00,OP0044,M0014,,0.067,2087.0,2372.0,2.1,1,1,5,0,0,14.44,0.891,83.5
2025-02-11 12:00:00,OP0016,M0020,,0.35,1881.0,2107.0,3.1,0,1,6,0,0,6.55,0.797,81.8
2025-02-11 12:00:00,OP0047,M0035,,0.01,2500.0,2600.0,5.3,1,1,4,1,0,5.59,1.022,84.8
2025-02-11 13:00:00,OP0020,M0032,,0.221,1563.0,1755.0,1.7,0,3,4,2,0,16.74,0.508,65.2
2025-02-11 13:00:00,OP0003,M0010,,0.211,1660.0,2040.0,22.8,2,0,4,0,0,31.62,0.653,81.0
2025-02-11 13:00:00,OP0002,M0010,,0.019,1981.0,2379.0,23.6,1,0,7,0,0,12.25,0.727,96.3
2025-02-11 14:00:00,OP0049,M0011,,0.173,1984.0,2346.0,5.6,0,0,6,1,0,7.23,0.626,73.8
2025-02-11 14:00:00,OP0028,M0031,,0.232,1801.0,1919.0,6.6,0,2,9,0,0,22.19,0.678,68.2
2025-02-11 15:00:00,OP0041,M0042,,0.254,1848.0,2165.0,4.7,0,0,5,0,0,19.74,0.743,87.3
2025-02-11 15:00:00,OP0003,M0012,,0.234,1990.0,2288.0,21.3,0,0,8,0,0,22.22,0.642,79.7
2025-02-11 15:25:00,OP0048,M0020,T00457,0.246,1617.0,2231.0,1.6,0,0,3,0,0,7.16,,77.8
2025-02-12 06:00:00,OP0028,M0042,,0.204,1653.0,2005.0,3.7,0,1,4,0,0,18.95,0.831,83.9
2025-02-12 07:00:00,OP0007,M0027,,0.21,1691.0,1901.0,3.4,0,1,2,0,0,24.88,0.623,84.8
2025-02-12 08:00:00,OP0051,M0040,,0.188,1827.0,2078.0,9.6,0,2,8,0,0,20.16,0.925,92.0
2025-02-12 08:27:00,OP0030,M0030,T00062,0.263,1452.0,2039.0,1.4,0,0,16,1,0,14.47,,69.1
2025-02-12 09:00:00,OP0043,M0018,,0.011,1591.0,1705.0,4.4,3,0,6,0,0,13.28,0.861,85.5
2025-02-12 09:00:00,OP0021,M0022,,0.259,1972.0,2187.0,15.1,1,0,4,0,0,18.12,0.738,88.8
2025-02-12 10:00:00,OP0017,M0007,,0.13,2357.0,2600.0,3.0,0,2,10,0,0,6.49,0.719,84.4
2025-02-12 10:00:00,OP0045,M0018,,0.354,1693.0,1914.0,3.5,0,0,8,1,2,14.11,0.654,43.6
2025-02-12 10:00:00,OP0054,M0030,,0.01,1618.0,1936.0,1.1,1,0,6,0,0,14.98,0.76,100.0
2025-02-12 11:00:00,OP0002,M0031,,0.181,2086.0,2484.0,8.3,0,0,4,0,0,18.13,0.772,92.3
2025-02-12 11:00:00,OP0043,M0008,,0.017,1548.0,1910.0,4.1,0,0,8,0,0,6.18,0.956,99.2
2025-02-12 11:43:00,OP0021,M0020,T00443,0.217,1745.0,2489.0,2.2,0,0,24,0,0,8.43,,65.6
2025-02-12 11:47:00,OP0032,M0016,T00126,0.227,1666.0,2251.0,2.5,0,0,2,1,0,9.32,,78.0
2025-02-12 12:00:00,OP0034,M0021,,0.209,1886.0,2013.0,8.7,2,0,10,0,0,10.39,0.747,77.8
2025-02-12 13:00:00,OP0031,M0016,,0.048,1967.0,2297.0,1.2,1,0,9,0,1,9.44,0.68,78.8
2025-02-12 13:00:00,OP0007,M0014,,0.233,1816.0,2150.0,9.6,0,1,8,0,1,33.22,0.498,66.1
2025-02-12 14:00:00,OP0001,M0021,,0.03,2072.0,2218.0,7.4,0,0,10,0,0,13.01,0.912,93.9
2025-02-12 14:00:00,OP0009,M0011,,0.339,2028.0,2251.0,10.7,2,0,7,3,0,7.48,0.743,49.5
2025-02-12 15:00:00,OP0029,M0029,,0.147,1683.0,2024.0,2.4,1,1,4,0,0,10.67,0.53,78.0
2025-02-12 15:00:00,OP0035,M0034,,0.05,1566.0,1668.0,2.6,0,0,9,0,0,19.2,0.791,92.5
2025-02-12 15:00:00,OP0032,M0032,,0.113,1780.0,1981.0,5.1,0,0,9,0,0,20.7,0.899,94.0
2025-02-13 06:00:00,OP0011,M0040,,0.296,2283.0,2465.0,14.1,1,1,10,0,2,14.27,0.656,48.5
2025-02-13 06:00:00,OP0021,M0008,,0.262,1823.0,1935.0,1.4,0,1,5,0,0,26.04,0.902,77.9
2025-02-13 06:00:00,OP0050,M0031,,0.035,1936.0,2185.0,10.6,1,0,5,0,0,16.37,0.927,88.3
2025-02-13 06:29:00,OP0038,M0040,T00588,0.179,1669.0,2289.0,3.0,0,0,14,0,0,15.4,,81.9
2025-02-13 07:00:00,OP0037,M0025,,0.182,2500.0,2600.0,1.0,0,0,9,0,0,13.39,0.597,79.8
2025-02-13 08:00:00,OP0017,M0010,,0.094,2368.0,2600.0,19.6,1,1,7,0,0,21.24,0.766,89.7
2025-02-13 12:00:00,OP0032,M0020,,0.07,1911.0,2032.0,10.9,0,0,7,3,0,4.83,1.154,68.9
2025-02-13 12:00:00,OP0013,M0010,,0.048,1698.0,1812.0,20.8,1,1,8,0,0,23.62,0.59,91.3
2025-02-13 13:00:00,OP0004,M0042,,0.057,1871.0,2007.0,2.2,0,0,6,0,0,21.54,0.981,93.5
2025-02-13 13:00:00,OP0020,M0004,,0.23,1684.0,1833.0,4.6,2,0,8,0,1,10.3,0.486,68.4
2025-02-13 13:00:00,OP0026,M0011,,0.084,1968.0,2360.0,2.5,2,1,6,1,0,7.92,0.758,77.0
2025-02-13 14:00:00,OP0004,M0041,,0.01,1886.0,1994.0,11.9,0,1,9,0,0,4.33,1.021,94.1
2025-02-13 14:00:00,OP0002,M0032,,0.161,1871.0,2108.0,3.6,0,3,12,0,0,25.19,0.854,69.7
2025-02-13 14:00:00,OP0026,M0038,,0.052,1560.0,1827.0,5.5,1,1,8,0,0,23.76,0.846,83.4
2025-02-13 14:00:00,OP0051,M0036,,0.143,1651.0,1878.0,5.4,0,0,6,0,0,15.88,1.002,91.4
2025-02-13 15:00:00,OP0016,M0018,,0.295,1985.0,2277.0,3.0,2,0,4,0,0,21.68,1.056,77.3
2025-02-13 15:00:00,OP0022,M0019,,0.066,2065.0,2277.0,3.5,1,0,3,0,0,10.29,0.912,90.3
2025-02-14 08:00:00,OP0029,M0040,,0.148,1670.0,2004.0,12.5,0,2,5,0,0,8.81,0.405,79.1
2025-02-14 08:00:00,OP0031,M0041,,0.039,1927.0,2147.0,9.2,0,0,3,1,0,6.71,0.743,88.5
2025-02-14 08:00:00,OP0012,M0002,,0.135,2096.0,2424.0,14.8,2,2,3,1,1,12.37,0.88,58.4
2025-02-14 08:00:00,OP0018,M0019,,0.124,1890.0,2049.0,1.7,0,0,7,0,2,10.15,0.839,66.2
2025-02-14 09:00:00,OP0033,M0039,,0.077,1453.0,1697.0,1.4,1,0,3,0,1,18.83,0.723,84.7
2025-02-14 09:00:00,OP0054,M0025,,0.01,1919.0,2229.0,4.2,1,1,4,0,0,7.88,0.732,100.0
2025-02-14 10:00:00,OP0031,M0003,,0.088,1734.0,2037.0,4.1,1,0,8,0,0,14.27,0.783,91.4
2025-02-14 10:00:00,OP0012,M0030,,0.19,1699.0,1874.0,4.6,2,0,4,1,1,23.84,0.907,59.4
2025-02-14 10:00:00,OP0021,M0037,,0.215,2082.0,2365.0,8.2,0,0,8,0,0,12.46,0.901,78.5
2025-02-14 10:18:00,OP0031,M0039,T00310,0.138,1755.0,2267.0,1.4,0,0,1,1,0,18.26,,82.3
2025-02-14 11:00:00,OP0044,M0010,,0.25,2101.0,2233.0,1.2,0,0,4,0,0,13.1,0.891,84.1
2025-02-14 11:00:00,OP0034,M0020,,0.116,1995.0,2104.0,9.1,1,1,13,1,0,5.96,0.714,70.7
2025-02-14 12:00:00,OP0020,M0023,,0.229,1703.0,2075.0,7.7,0,0,5,1,0,11.54,0.426,74.7
2025-02-14 12:00:00,OP0030,M0025,,0.09,1752.0,1927.0,12.1,1,0,5,0,0,21.21,0.711,97.8
2025-02-14 12:02:00,OP0015,M0031,T00088,0.333,1341.0,1977.0,2.0,0,0,21,1,0,11.31,,47.1
2025-02-14 13:04:00,OP0009,M0007,T00698,0.254,1603.0,2242.0,2.7,0,1,9,3,0,8.78,,56.6
2025-02-14 13:49:00,OP0007,M0030,T00038,0.258,1406.0,1974.0,1.4,0,0,9,2,0,14.1,,58.8
2025-02-14 14:00:00,OP0034,M0020,,0.216,1838.0,2031.0,8.2,0,2,5,1,0,10.66,0.73,73.4
2025-02-14 14:00:00,OP0039,M0030,,0.149,1788.0,2138.0,2.2,0,2,7,0,0,22.36,0.768,76.7
2025-02-14 14:00:00,OP0018,M0030,,0.217,1547.0,1787.0,3.1,1,1,2,1,0,10.98,0.62,77.3
2025-02-14 14:00:00,OP0001,M0004,,0.137,2117.0,2251.0,9.7,1,1,5,0,0,16.55,1.031,82.3
2025-02-14 14:00:00,OP0032,M0006,,0.1,2086.0,2260.0,1.1,0,1,4,0,0,5.78,0.858,88.0
2025-02-14 15:00:00,OP0040,M0028,,0.047,1574.0,1785.0,3.7,1,0,3,0,0,13.15,0.82,100.0
2025-02-15 06:00:00,OP0029,M0020,,0.235,1916.0,2277.0,1.7,2,1,7,0,1,8.23,0.45,67.8
2025-02-15 06:00:00,OP0004,M0042,,0.068,2029.0,2254.0,5.2,1,0,6,0,0,25.49,1.05,93.2
2025-02-15 06:00:00,OP0036,M0030,,0.179,1807.0,2018.0,2.8,1,0,10,2,0,20.57,0.622,66.2
2025-02-15 07:00:00,OP0009,M0030,,0.306,1845.0,1950.0,1.9,1,1,7,4,0,26.56,0.495,40.9
2025-02-15 08:00:00,OP0040,M0019,,0.01,2281.0,2460.0,9.4,2,1,7,0,1,3.87,0.77,75.5
2025-02-15 08:00:00,OP0051,M0005,,0.206,1553.0,1738.0,25.6,1,0,4,0,0,31.65,0.774,86.4
2025-02-15 09:00:00,OP0022,M0034,,0.01,1702.0,1834.0,2.4,0,0,6,1,0,7.95,0.658,95.8
2025-02-15 09:00:00,OP0013,M0019,,0.049,1584.0,1901.0,11.9,1,0,6,1,1,6.85,0.735,82.5
2025-02-15 09:00:00,OP0047,M0024,,0.044,2500.0,2600.0,7.4,0,0,6,0,1,9.52,0.82,82.4
2025-02-15 10:00:00,OP0043,M0024,,0.01,1663.0,1801.0,7.8,0,2,8,0,0,7.94,1.118,91.5
2025-02-15 10:00:00,OP0030,M0001,,0.038,1753.0,2005.0,4.1,1,0,3,0,0,15.21,0.68,94.4
2025-02-15 11:00:00,OP0037,M0035,,0.107,2351.0,2600.0,3.7,0,0,12,0,2,10.88,0.656,67.9
2025-02-15 12:00:00,OP0006,M0037,,0.06,2263.0,2420.0,7.4,0,0,5,1,0,8.63,1.006,93.1
2025-02-15 12:00:00,OP0006,M0039,,0.159,2353.0,2600.0,4.7,0,0,2,0,0,16.8,0.987,96.3
2025-02-15 13:00:00,OP0051,M0039,,0.148,1838.0,2109.0,4.3,1,3,4,0,0,18.67,0.7,79.3
2025-02-15 14:00:00,OP0030,M0024,,0.169,1942.0,2333.0,2.1,3,1,7,3,0,15.32,0.819,50.7
2025-02-15 15:00:00,OP0025,M0020,,0.136,1819.0,2130.0,3.1,0,2,9,2,0,6.62,0.926,64.9
2025-02-16 06:00:00,OP0005,M0001,,0.181,1854.0,2207.0,2.1,0,1,7,1,0,25.28,0.68,77.0
2025-02-16 06:00:00,OP0044,M0010,,0.111,1782.0,1985.0,1.2,0,1,7,1,0,27.95,0.763,81.3
2025-02-16 06:00:00,OP0041,M0027,,0.277,2101.0,2311.0,2.9,1,0,5,0,0,23.95,0.902,80.8
2025-02-16 07:00:00,OP0034,M0019,,0.215,1813.0,2150.0,6.8,1,1,4,2,0,4.44,0.87,62.8
2025-02-16 07:00:00,OP0044,M0030,,0.221,1771.0,2053.0,2.8,4,0,5,0,0,20.46,0.759,81.2
2025-02-16 09:00:00,OP0048,M0010,,0.157,1690.0,1856.0,12.7,0,0,6,0,0,17.05,0.531,91.3
2025-02-16 10:00:00,OP0011,M0039,,0.214,1847.0,2166.0,2.2,0,2,6,1,0,11.28,0.589,75.1
