timestamp,site_id,temperature_c,humidity_percent,rainfall_mm,wind_speed_kmh,weather_condition,visibility_m,soil_moisture_percent,soil_type,terrain_slope_percent,ground_condition,dust_level
2025-03-25 19:00:00,ST004,23.4,44.4,0.0,23.1,SUNNY,4173.0,8.7,SANDY,18.7,LOOSE,MEDIUM
2025-03-25 06:00:00,ST005,19.4,57.0,0.0,13.3,CLOUDY,6513.0,19.3,GRAVEL,26.2,NORMAL,MEDIUM
2025-03-25 13:00:00,ST005,25.5,39.9,0.0,12.6,CLOUDY,7606.0,19.9,GRAVEL,26.2,NORMAL,LOW
2025-03-25 19:00:00,ST005,21.2,53.8,0.0,11.3,CLOUDY,8573.0,15.1,GRAVEL,26.2,COMPACT,LOW
2025-03-25 06:00:00,ST006,20.3,43.2,0.0,9.6,SUNNY,5956.0,8.7,LOAMY,6.7,LOOSE,MEDIUM
2025-03-25 13:00:00,ST006,23.6,69.8,0.0,10.0,SUNNY,4904.0,16.7,LOAMY,6.7,COMPACT,MEDIUM
2025-03-25 19:00:00,ST006,22.3,50.1,0.0,0.4,SUNNY,8443.0,11.7,LOAMY,6.7,LOOSE,LOW
2025-03-25 06:00:00,ST007,30.1,74.5,0.0,35.5,WINDY,8115.0,10.1,MIXED,0.0,DRY,HIGH
2025-03-25 13:00:00,ST007,33.9,49.4,0.0,15.0,CLOUDY,8177.0,13.8,MIXED,0.0,COMPACT,MEDIUM
2025-03-25 19:00:00,ST007,31.3,58.5,0.0,13.1,CLOUDY,6147.0,8.5,MIXED,0.0,LOOSE,MEDIUM
2025-03-25 06:00:00,ST008,17.3,61.2,0.0,14.0,CLOUDY,6108.0,3.1,GRAVEL,11.8,LOOSE,LOW
2025-03-25 13:00:00,ST008,22.8,66.1,0.0,11.1,CLOUDY,4778.0,3.9,GRAVEL,11.8,LOOSE,LOW
2025-03-25 19:00:00,ST008,20.3,49.3,0.0,11.1,CLOUDY,5878.0,15.1,GRAVEL,11.8,NORMAL,LOW
2025-03-25 06:00:00,ST009,32.0,71.1,0.0,11.1,CLOUDY,4781.0,11.8,LOAMY,0.2,DRY,LOW
2025-03-25 13:00:00,ST009,36.4,86.6,0.0,14.8,CLOUDY,5554.0,13.5,LOAMY,0.2,NORMAL,MEDIUM
2025-03-25 19:00:00,ST009,30.3,44.3,0.0,17.7,CLOUDY,4314.0,4.8,LOAMY,0.2,LOOSE,LOW
2025-03-25 06:00:00,ST010,18.0,50.5,0.0,16.3,SUNNY,6954.0,5.7,ROCKY,2.7,DRY,MEDIUM
2025-03-25 13:00:00,ST010,22.3,53.4,0.0,8.0,SUNNY,8731.0,16.2,ROCKY,2.7,COMPACT,MEDIUM
2025-03-25 19:00:00,ST010,18.5,52.8,0.0,9.1,SUNNY,4593.0,14.3,ROCKY,2.7,NORMAL,LOW
2025-03-25 06:00:00,ST011,19.9,58.8,0.0,15.8,SUNNY,7750.0,5.4,MIXED,0.7,DRY,HIGH
2025-03-25 13:00:00,ST011,25.0,60.6,0.0,20.2,SUNNY,6138.0,16.0,MIXED,0.7,NORMAL,HIGH
2025-03-25 19:00:00,ST011,22.5,86.9,18.3,47.5,STORM,369.0,47.1,MIXED,0.7,WET,LOW
2025-03-25 06:00:00,ST012,16.7,48.8,0.0,13.8,CLOUDY,5500.0,9.3,ROCKY,5.5,DRY,LOW
2025-03-25 13:00:00,ST012,23.2,47.3,0.0,9.4,CLOUDY,6936.0,7.5,ROCKY,5.5,DRY,LOW
2025-03-25 19:00:00,ST012,21.0,65.5,0.0,5.9,CLOUDY,7833.0,10.8,ROCKY,5.5,DRY,LOW
2025-03-25 06:00:00,ST013,10.0,93.8,5.5,8.6,RAINY,1458.0,22.5,MIXED,0.8,COMPACT,LOW
2025-03-25 13:00:00,ST013,18.3,80.4,1.1,14.1,RAINY,931.0,13.9,MIXED,0.8,NORMAL,LOW
2025-03-25 19:00:00,ST013,19.0,72.2,7.8,8.0,RAINY,698.0,34.1,MIXED,0.8,NORMAL,LOW
2025-03-25 06:00:00,ST014,16.5,52.8,0.0,7.6,CLOUDY,8326.0,24.2,ROCKY,0.4,NORMAL,MEDIUM
2025-03-25 13:00:00,ST014,22.9,82.3,0.0,,CLOUDY,7516.0,6.9,ROCKY,0.4,DRY,LOW
2025-03-25 19:00:00,ST014,21.8,76.2,0.0,2.3,CLOUDY,6126.0,16.1,ROCKY,0.4,NORMAL,LOW
2025-03-25 06:00:00,ST015,27.1,39.1,0.0,11.5,SUNNY,6885.0,11.5,LOAMY,3.0,DRY,MEDIUM
2025-03-25 13:00:00,ST015,33.1,57.4,0.0,5.2,SUNNY,9897.0,13.2,LOAMY,3.0,NORMAL,LOW
2025-03-25 19:00:00,ST015,26.7,48.3,0.0,6.8,SUNNY,7284.0,18.3,LOAMY,3.0,NORMAL,MEDIUM
2025-03-26 06:00:00,ST001,15.5,58.9,0.0,13.0,SUNNY,4558.0,10.3,MIXED,12.2,LOOSE,LOW
2025-03-26 13:00:00,ST001,18.3,57.2,0.0,10.8,SUNNY,6882.0,12.5,MIXED,12.2,NORMAL,LOW
2025-03-26 19:00:00,ST001,16.1,62.4,0.0,4.5,SUNNY,6240.0,8.3,MIXED,12.2,LOOSE,MEDIUM
2025-03-26 06:00:00,ST002,29.5,61.6,0.0,10.2,SUNNY,9635.0,14.9,ROCKY,8.1,COMPACT,LOW
2025-03-26 13:00:00,ST002,40.2,36.1,0.0,37.1,WINDY,7608.0,12.0,ROCKY,8.1,NORMAL,MEDIUM
2025-03-26 19:00:00,ST002,33.0,53.2,0.0,11.5,SUNNY,9582.0,5.4,ROCKY,8.1,DRY,MEDIUM
2025-03-26 06:00:00,ST003,16.9,61.3,0.3,16.0,FOG,77.0,22.4,MIXED,2.8,NORMAL,LOW
2025-03-26 13:00:00,ST003,20.0,62.2,0.0,21.3,CLOUDY,9023.0,19.6,MIXED,2.8,COMPACT,MEDIUM
2025-03-26 19:00:00,ST003,16.6,62.1,0.0,12.3,CLOUDY,7297.0,14.8,MIXED,2.8,NORMAL,MEDIUM
2025-03-26 06:00:00,ST004,17.1,69.3,0.0,14.8,CLOUDY,7892.0,8.5,SANDY,18.7,DRY,LOW
2025-03-26 13:00:00,ST004,25.0,54.3,0.0,19.3,CLOUDY,7538.0,13.5,SANDY,18.7,COMPACT,LOW
2025-03-26 19:00:00,ST004,19.4,27.3,0.0,17.4,CLOUDY,7758.0,10.5,SANDY,18.7,LOOSE,LOW
2025-03-26 06:00:00,ST005,18.0,47.9,1.0,10.7,FOG,233.0,3.3,GRAVEL,26.2,DRY,LOW
2025-03-26 13:00:00,ST005,24.2,59.0,0.0,35.4,WINDY,4465.0,16.4,GRAVEL,26.2,NORMAL,MEDIUM
2025-03-26 19:00:00,ST005,19.6,75.4,0.0,14.6,SUNNY,6505.0,8.8,GRAVEL,26.2,LOOSE,LOW
2025-03-26 06:00:00,ST006,19.8,22.7,0.0,7.5,CLOUDY,8755.0,9.6,LOAMY,6.7,LOOSE,
2025-03-26 13:00:00,ST006,24.4,39.3,0.0,5.4,CLOUDY,4585.0,14.4,LOAMY,6.7,NORMAL,LOW
2025-03-26 19:00:00,ST006,18.9,32.2,0.0,9.8,CLOUDY,7683.0,15.0,LOAMY,6.7,COMPACT,LOW
2025-03-26 06:00:00,ST007,31.9,78.8,0.0,8.2,CLOUDY,5957.0,12.7,MIXED,0.0,COMPACT,MEDIUM
2025-03-26 13:00:00,ST007,31.3,54.8,0.0,6.1,CLOUDY,7771.0,17.9,MIXED,0.0,COMPACT,MEDIUM
2025-03-26 19:00:00,ST007,34.6,61.5,0.0,10.9,CLOUDY,5656.0,16.4,MIXED,0.0,COMPACT,LOW
2025-03-26 06:00:00,ST008,19.1,94.9,1.9,19.6,RAINY,552.0,24.9,GRAVEL,11.8,NORMAL,LOW
2025-03-26 13:00:00,ST008,23.2,35.7,0.0,15.3,CLOUDY,7115.0,15.5,GRAVEL,11.8,NORMAL,MEDIUM
2025-03-26 19:00:00,ST008,25.6,68.4,0.0,3.4,CLOUDY,4186.0,17.1,GRAVEL,11.8,NORMAL,LOW
2025-03-26 06:00:00,ST009,29.5,49.2,0.0,16.2,SUNNY,7607.0,21.0,LOAMY,0.2,NORMAL,LOW
2025-03-26 13:00:00,ST009,36.7,80.0,0.0,21.1,SUNNY,8574.0,9.6,LOAMY,0.2,DRY,MEDIUM
2025-03-26 19:00:00,ST009,32.8,44.7,0.0,27.5,SUNNY,8903.0,7.1,LOAMY,0.2,LOOSE,MEDIUM
2025-03-26 06:00:00,ST010,16.7,41.9,0.0,14.0,CLOUDY,9370.0,10.1,ROCKY,2.7,DRY,LOW
2025-03-26 13:00:00,ST010,19.8,57.2,0.0,11.4,CLOUDY,9530.0,14.1,ROCKY,2.7,COMPACT,LOW
2025-03-26 19:00:00,ST010,22.4,54.9,0.0,5.4,CLOUDY,5661.0,9.6,ROCKY,2.7,DRY,LOW
2025-03-26 06:00:00,ST011,25.6,52.5,0.0,11.8,CLOUDY,7908.0,14.9,MIXED,0.7,COMPACT,MEDIUM
2025-03-26 13:00:00,ST011,25.6,63.0,0.0,11.2,SUNNY,9758.0,12.2,MIXED,0.7,NORMAL,
2025-03-26 19:00:00,ST011,20.8,84.6,0.5,9.6,FOG,248.0,19.9,MIXED,0.7,NORMAL,LOW
2025-03-26 06:00:00,ST012,23.3,48.7,0.0,11.7,CLOUDY,6327.0,11.5,ROCKY,5.5,DRY,LOW
2025-03-26 13:00:00,ST012,24.0,42.1,0.0,11.3,CLOUDY,9193.0,12.5,ROCKY,5.5,NORMAL,LOW
2025-03-26 19:00:00,ST012,17.4,60.9,0.0,13.2,SUNNY,4800.0,9.7,ROCKY,5.5,LOOSE,MEDIUM
2025-03-26 06:00:00,ST013,9.4,30.0,0.0,31.8,WINDY,4718.0,9.4,MIXED,0.8,DRY,MEDIUM
2025-03-26 13:00:00,ST013,16.9,55.7,0.0,7.8,SUNNY,5699.0,9.1,MIXED,0.8,DRY,MEDIUM
2025-03-26 19:00:00,ST013,16.1,51.5,0.0,4.7,SUNNY,9201.0,10.5,MIXED,0.8,DRY,MEDIUM
2025-03-26 06:00:00,ST014,24.2,65.8,0.0,10.6,SUNNY,9695.0,9.3,ROCKY,0.4,DRY,MEDIUM
2025-03-26 13:00:00,ST014,21.2,49.0,0.0,0.7,SUNNY,8776.0,9.1,ROCKY,0.4,LOOSE,LOW
2025-03-26 19:00:00,ST014,24.0,63.9,0.0,14.5,SUNNY,7609.0,12.8,ROCKY,0.4,NORMAL,MEDIUM
2025-03-26 06:00:00,ST015,37.3,72.5,0.0,9.3,SUNNY,5729.0,14.4,LOAMY,3.0,COMPACT,LOW
2025-03-26 13:00:00,ST015,31.2,39.8,0.0,10.3,SUNNY,5749.0,11.3,LOAMY,3.0,DRY,LOW
2025-03-26 19:00:00,ST015,28.5,44.4,0.0,7.3,SUNNY,7740.0,11.0,LOAMY,3.0,LOOSE,MEDIUM
2025-03-27 06:00:00,ST001,10.7,81.5,0.7,9.3,FOG,139.0,13.3,MIXED,12.2,NORMAL,LOW
2025-03-27 13:00:00,ST001,21.1,64.4,0.3,7.9,FOG,233.0,12.1,MIXED,12.2,NORMAL,LOW
2025-03-27 19:00:00,ST001,17.4,55.0,0.2,9.7,FOG,76.0,9.1,MIXED,12.2,DRY,LOW
2025-03-27 06:00:00,ST002,32.0,51.4,0.0,14.9,SUNNY,5060.0,9.3,ROCKY,8.1,LOOSE,LOW
2025-03-27 13:00:00,ST002,36.7,55.5,0.0,10.6,SUNNY,7300.0,18.8,ROCKY,8.1,NORMAL,LOW
2025-03-27 19:00:00,ST002,37.5,29.9,0.0,8.1,SUNNY,5681.0,19.1,ROCKY,8.1,COMPACT,MEDIUM
2025-03-27 06:00:00,ST003,17.7,69.6,0.0,18.8,CLOUDY,9767.0,11.5,MIXED,2.8,DRY,MEDIUM
2025-03-27 13:00:00,ST003,23.9,58.7,0.0,21.0,CLOUDY,6590.0,19.0,MIXED,2.8,COMPACT,LOW
2025-03-27 19:00:00,ST003,20.7,55.0,0.0,9.4,CLOUDY,7117.0,12.5,MIXED,2.8,NORMAL,MEDIUM
2025-03-27 06:00:00,ST004,22.1,100.0,13.3,21.6,RAINY,1164.0,33.0,SANDY,18.7,NORMAL,LOW
2025-03-27 13:00:00,ST004,28.3,58.9,0.0,38.9,WINDY,6784.0,16.6,SANDY,18.7,COMPACT,HIGH
2025-03-27 19:00:00,ST004,24.2,87.1,3.0,22.3,RAINY,355.0,19.4,SANDY,18.7,COMPACT,LOW
2025-03-27 06:00:00,ST005,19.8,76.5,0.6,8.9,FOG,267.0,14.1,GRAVEL,26.2,NORMAL,LOW
2025-03-27 13:00:00,ST005,28.0,100.0,0.8,8.3,FOG,48.0,3.0,GRAVEL,26.2,LOOSE,LOW
2025-03-27 19:00:00,ST005,19.0,50.6,0.0,34.8,WINDY,3028.0,17.6,GRAVEL,26.2,NORMAL,HIGH
2025-03-27 06:00:00,ST006,20.4,33.8,0.0,30.3,WINDY,8499.0,16.5,LOAMY,6.7,NORMAL,MEDIUM
2025-03-27 13:00:00,ST006,25.2,42.0,0.0,27.5,WINDY,8086.0,13.8,LOAMY,6.7,NORMAL,MEDIUM
2025-03-27 19:00:00,ST006,19.0,67.1,20.7,44.5,STORM,223.0,61.4,LOAMY,6.7,WET,LOW
2025-03-27 06:00:00,ST007,27.5,68.0,0.0,11.8,SUNNY,8966.0,9.1,MIXED,0.0,DRY,LOW
2025-03-27 13:00:00,ST007,34.9,73.0,0.0,13.9,SUNNY,9080.0,11.1,MIXED,0.0,DRY,MEDIUM
2025-03-27 19:00:00,ST007,33.5,67.5,0.0,15.8,SUNNY,6871.0,11.7,MIXED,0.0,LOOSE,MEDIUM
2025-03-27 06:00:00,ST008,18.9,33.0,0.0,16.7,SUNNY,8202.0,11.3,GRAVEL,11.8,DRY,MEDIUM
2025-03-27 13:00:00,ST008,25.3,30.9,0.0,3.7,SUNNY,8091.0,9.8,GRAVEL,11.8,DRY,MEDIUM
2025-03-27 19:00:00,ST008,23.8,,0.0,10.3,SUNNY,6413.0,13.6,GRAVEL,11.8,NORMAL,LOW
2025-03-27 06:00:00,ST009,29.0,94.7,0.9,13.5,FOG,107.0,9.3,LOAMY,0.2,DRY,LOW
2025-03-27 13:00:00,ST009,36.2,84.0,0.9,17.0,FOG,229.0,14.6,LOAMY,0.2,COMPACT,LOW
2025-03-27 19:00:00,ST009,32.1,83.5,0.5,17.0,FOG,45.0,13.7,LOAMY,0.2,NORMAL,LOW
2025-03-27 06:00:00,ST010,19.6,49.7,0.0,26.3,WINDY,6119.0,11.4,ROCKY,2.7,LOOSE,MEDIUM
2025-03-27 13:00:00,ST010,21.3,66.8,0.0,16.7,CLOUDY,4577.0,3.0,ROCKY,2.7,DRY,LOW
2025-03-27 19:00:00,ST010,20.2,99.4,0.0,30.2,WINDY,3333.0,18.5,ROCKY,2.7,NORMAL,HIGH
2025-03-27 06:00:00,ST011,21.1,55.5,0.0,16.5,SUNNY,5282.0,15.6,MIXED,0.7,NORMAL,MEDIUM
2025-03-27 13:00:00,ST011,25.8,72.1,0.0,16.8,SUNNY,4455.0,4.3,MIXED,0.7,DRY,MEDIUM
2025-03-27 19:00:00,ST011,24.5,87.3,0.2,11.4,FOG,45.0,8.6,MIXED,0.7,LOOSE,
2025-03-27 06:00:00,ST012,17.0,49.3,0.0,10.9,SUNNY,7236.0,3.0,ROCKY,5.5,LOOSE,LOW
2025-03-27 13:00:00,ST012,20.1,54.3,0.0,7.4,SUNNY,5106.0,3.3,ROCKY,5.5,LOOSE,LOW
2025-03-27 19:00:00,ST012,20.8,63.6,25.6,33.4,STORM,156.0,37.9,ROCKY,5.5,COMPACT,LOW
2025-03-27 06:00:00,ST013,14.2,32.4,0.0,0.0,SUNNY,4586.0,11.8,MIXED,0.8,DRY,MEDIUM
2025-03-27 13:00:00,ST013,17.9,69.8,0.0,10.6,SUNNY,4919.0,7.0,MIXED,0.8,DRY,LOW
2025-03-27 19:00:00,ST013,12.7,56.9,0.0,1.2,SUNNY,6349.0,10.3,MIXED,0.8,DRY,LOW
2025-03-27 06:00:00,ST014,17.6,64.4,2.2,16.4,RAINY,1618.0,15.2,ROCKY,0.4,NORMAL,LOW
2025-03-27 13:00:00,ST014,22.4,91.0,10.4,10.8,RAINY,1625.0,21.0,ROCKY,0.4,NORMAL,LOW
2025-03-27 19:00:00,ST014,20.7,99.8,3.2,13.6,RAINY,1531.0,13.6,ROCKY,0.4,COMPACT,LOW
2025-03-27 06:00:00,ST015,27.1,42.2,0.0,11.1,CLOUDY,5032.0,5.5,LOAMY,3.0,DRY,LOW
2025-03-27 13:00:00,ST015,30.4,39.5,0.0,13.8,SUNNY,9792.0,6.0,LOAMY,3.0,DRY,MEDIUM
2025-03-27 19:00:00,ST015,31.3,44.9,0.0,14.5,SUNNY,5224.0,7.0,LOAMY,3.0,LOOSE,LOW
2025-03-28 06:00:00,ST001,12.6,39.6,0.0,5.5,CLOUDY,5946.0,20.0,MIXED,12.2,NORMAL,MEDIUM
2025-03-28 13:00:00,ST001,22.3,51.2,0.0,4.7,CLOUDY,7522.0,12.3,MIXED,12.2,NORMAL,MEDIUM
2025-03-28 19:00:00,ST001,17.8,45.4,0.0,15.2,CLOUDY,6929.0,11.4,MIXED,12.2,LOOSE,LOW
2025-03-28 06:00:00,ST002,30.3,41.9,0.0,13.3,SUNNY,6479.0,4.8,ROCKY,8.1,LOOSE,MEDIUM
2025-03-28 13:00:00,ST002,34.0,41.6,0.0,11.5,CLOUDY,4610.0,14.2,ROCKY,8.1,COMPACT,LOW
2025-03-28 19:00:00,ST002,31.2,58.3,0.0,4.6,SUNNY,8159.0,3.8,ROCKY,8.1,DRY,MEDIUM
2025-03-28 06:00:00,ST003,14.0,35.2,0.0,24.0,SUNNY,4574.0,14.1,MIXED,2.8,COMPACT,HIGH
2025-03-28 13:00:00,ST003,20.8,65.1,0.0,24.4,SUNNY,8754.0,12.6,MIXED,2.8,NORMAL,MEDIUM
2025-03-28 19:00:00,ST003,20.6,67.0,0.0,21.4,SUNNY,9754.0,24.1,MIXED,2.8,COMPACT,MEDIUM
2025-03-28 06:00:00,ST004,13.8,83.3,28.4,40.1,STORM,218.0,55.5,SANDY,18.7,NORMAL,LOW
2025-03-28 13:00:00,ST004,26.2,29.1,0.0,18.3,SUNNY,7914.0,20.1,SANDY,18.7,NORMAL,LOW
2025-03-28 19:00:00,ST004,22.0,,0.0,12.1,SUNNY,6258.0,15.8,SANDY,18.7,NORMAL,LOW
2025-03-28 06:00:00,ST005,21.4,58.4,0.0,9.8,SUNNY,7798.0,21.0,GRAVEL,26.2,NORMAL,MEDIUM
2025-03-28 13:00:00,ST005,23.5,61.2,0.0,15.6,SUNNY,4930.0,16.0,GRAVEL,26.2,NORMAL,HIGH
2025-03-28 19:00:00,ST005,25.1,59.4,0.0,5.2,SUNNY,5577.0,14.2,GRAVEL,26.2,COMPACT,LOW
2025-03-28 06:00:00,ST006,18.9,54.9,0.0,31.3,WINDY,7760.0,12.4,LOAMY,6.7,NORMAL,MEDIUM
2025-03-28 13:00:00,ST006,19.4,49.7,0.0,15.8,SUNNY,4471.0,8.2,LOAMY,6.7,LOOSE,MEDIUM
2025-03-28 19:00:00,ST006,22.3,60.9,0.0,26.0,WINDY,4506.0,9.2,LOAMY,6.7,DRY,MEDIUM
2025-03-28 06:00:00,ST007,27.5,34.9,0.0,,CLOUDY,7031.0,13.4,MIXED,0.0,NORMAL,
2025-03-28 13:00:00,ST007,30.3,52.1,0.0,7.7,CLOUDY,9413.0,9.2,MIXED,0.0,DRY,MEDIUM
2025-03-28 19:00:00,ST007,28.8,83.1,0.4,12.6,FOG,267.0,16.2,MIXED,0.0,NORMAL,LOW
2025-03-28 06:00:00,ST008,15.4,89.4,31.3,41.1,STORM,77.0,50.8,GRAVEL,11.8,WET,LOW
2025-03-28 13:00:00,ST008,24.9,55.9,0.0,10.6,SUNNY,6115.0,3.0,GRAVEL,11.8,LOOSE,LOW
2025-03-28 19:00:00,ST008,23.9,66.0,0.0,16.9,SUNNY,4519.0,17.0,GRAVEL,11.8,NORMAL,HIGH
2025-03-28 06:00:00,ST009,29.5,69.4,0.0,16.9,SUNNY,5921.0,9.0,LOAMY,0.2,LOOSE,
2025-03-28 13:00:00,ST009,37.3,56.7,0.0,25.0,SUNNY,4757.0,18.7,LOAMY,0.2,COMPACT,HIGH
2025-03-28 19:00:00,ST009,38.0,28.6,0.0,18.2,SUNNY,4077.0,12.6,LOAMY,0.2,NORMAL,MEDIUM
2025-03-28 06:00:00,ST010,17.4,50.1,0.0,8.1,SUNNY,5832.0,10.8,ROCKY,2.7,LOOSE,MEDIUM
2025-03-28 13:00:00,ST010,20.1,54.5,0.0,15.6,SUNNY,7726.0,18.3,ROCKY,2.7,NORMAL,MEDIUM
2025-03-28 19:00:00,ST010,22.2,79.1,0.0,10.4,SUNNY,7452.0,13.4,ROCKY,2.7,COMPACT,LOW
2025-03-28 06:00:00,ST011,22.9,67.2,0.0,19.3,CLOUDY,8202.0,9.0,MIXED,0.7,DRY,LOW
2025-03-28 13:00:00,ST011,25.7,66.9,2.5,22.9,RAINY,510.0,5.8,MIXED,0.7,DRY,LOW
2025-03-28 19:00:00,ST011,24.9,100.0,2.1,19.5,RAINY,1325.0,13.2,MIXED,0.7,NORMAL,LOW
2025-03-28 06:00:00,ST012,21.1,90.1,10.5,17.5,RAINY,438.0,28.9,ROCKY,5.5,NORMAL,LOW
2025-03-28 13:00:00,ST012,21.9,95.6,7.2,10.1,RAINY,1283.0,20.0,ROCKY,5.5,NORMAL,LOW
2025-03-28 19:00:00,ST012,17.7,58.9,6.6,10.6,RAINY,1380.0,12.9,ROCKY,5.5,NORMAL,LOW
2025-03-28 06:00:00,ST013,12.2,92.8,10.6,15.1,RAINY,1849.0,35.7,MIXED,0.8,COMPACT,LOW
2025-03-28 13:00:00,ST013,17.4,33.7,0.0,35.2,WINDY,7574.0,15.5,MIXED,0.8,NORMAL,MEDIUM
2025-03-28 19:00:00,ST013,17.6,78.5,14.6,41.9,STORM,190.0,46.6,MIXED,0.8,WET,LOW
2025-03-28 06:00:00,ST014,21.5,67.8,0.0,15.9,CLOUDY,5479.0,12.7,ROCKY,0.4,COMPACT,MEDIUM
2025-03-28 13:00:00,ST014,27.1,49.3,0.0,3.0,CLOUDY,5525.0,7.7,ROCKY,0.4,DRY,LOW
2025-03-28 19:00:00,ST014,21.0,67.5,0.0,6.4,CLOUDY,9901.0,12.1,ROCKY,0.4,NORMAL,LOW
2025-03-28 06:00:00,ST015,24.8,55.3,6.8,15.0,RAINY,1822.0,28.3,LOAMY,3.0,NORMAL,LOW
2025-03-28 13:00:00,ST015,33.2,77.3,8.1,17.9,RAINY,1070.0,30.7,LOAMY,3.0,NORMAL,LOW
2025-03-28 19:00:00,ST015,24.6,96.5,8.7,13.0,RAINY,956.0,40.0,LOAMY,3.0,NORMAL,LOW
2025-03-29 06:00:00,ST001,13.3,51.2,4.3,15.2,RAINY,1446.0,24.4,MIXED,12.2,NORMAL,LOW
2025-03-29 13:00:00,ST001,18.2,71.9,2.6,10.4,RAINY,1001.0,22.1,MIXED,12.2,COMPACT,LOW
2025-03-29 19:00:00,ST001,11.8,61.7,5.4,11.5,RAINY,1250.0,21.8,MIXED,12.2,NORMAL,LOW
2025-03-29 06:00:00,ST002,35.5,,0.0,13.4,CLOUDY,4437.0,8.6,ROCKY,8.1,DRY,LOW
2025-03-29 13:00:00,ST002,37.7,59.0,0.0,16.7,CLOUDY,8322.0,6.9,ROCKY,8.1,DRY,MEDIUM
2025-03-29 19:00:00,ST002,32.9,59.5,0.0,12.0,CLOUDY,4000.0,7.3,ROCKY,8.1,DRY,LOW
2025-03-29 06:00:00,ST003,19.8,58.5,0.0,33.3,WINDY,5030.0,14.4,MIXED,2.8,NORMAL,MEDIUM
2025-03-29 13:00:00,ST003,20.8,56.7,0.0,20.3,CLOUDY,5972.0,4.2,MIXED,2.8,LOOSE,LOW
2025-03-29 19:00:00,ST003,16.1,46.4,0.9,16.9,FOG,282.0,8.8,MIXED,2.8,DRY,LOW
2025-03-29 06:00:00,ST004,22.1,67.8,11.2,25.4,RAINY,950.0,32.2,SANDY,18.7,NORMAL,LOW
2025-03-29 13:00:00,ST004,28.9,100.0,5.8,25.6,RAINY,1345.0,20.4,SANDY,18.7,NORMAL,LOW
2025-03-29 19:00:00,ST004,29.3,64.7,11.5,20.8,RAINY,416.0,26.3,SANDY,18.7,NORMAL,LOW
2025-03-29 06:00:00,ST005,16.6,52.5,0.0,13.8,SUNNY,5774.0,13.2,GRAVEL,26.2,NORMAL,MEDIUM
2025-03-29 13:00:00,ST005,31.1,61.9,0.0,12.2,SUNNY,5003.0,10.8,GRAVEL,26.2,LOOSE,MEDIUM
2025-03-29 19:00:00,ST005,25.2,33.0,0.0,8.7,SUNNY,7211.0,13.9,GRAVEL,26.2,NORMAL,LOW
2025-03-29 06:00:00,ST006,18.3,48.0,0.0,18.5,CLOUDY,5176.0,9.7,LOAMY,6.7,DRY,LOW
2025-03-29 13:00:00,ST006,22.5,51.2,0.0,2.6,CLOUDY,7686.0,13.9,LOAMY,6.7,NORMAL,MEDIUM
2025-03-29 19:00:00,ST006,18.2,66.6,0.0,6.3,CLOUDY,9852.0,12.2,LOAMY,6.7,NORMAL,LOW
2025-03-29 06:00:00,ST007,25.2,60.4,0.0,20.4,SUNNY,9189.0,14.3,MIXED,0.0,COMPACT,HIGH
2025-03-29 13:00:00,ST007,35.7,58.2,0.0,18.2,SUNNY,8885.0,11.0,MIXED,0.0,LOOSE,HIGH
2025-03-29 19:00:00,ST007,28.8,74.7,0.0,11.5,SUNNY,7684.0,14.7,MIXED,0.0,COMPACT,LOW
2025-03-29 06:00:00,ST008,27.0,79.9,0.0,13.4,CLOUDY,5602.0,17.6,GRAVEL,11.8,NORMAL,MEDIUM
2025-03-29 13:00:00,ST008,25.0,69.1,0.0,8.9,CLOUDY,6273.0,7.1,GRAVEL,11.8,DRY,LOW
2025-03-29 19:00:00,ST008,24.5,71.3,0.0,6.2,CLOUDY,9399.0,12.0,GRAVEL,11.8,LOOSE,MEDIUM
2025-03-29 06:00:00,ST009,27.1,72.3,32.5,44.0,STORM,295.0,93.1,LOAMY,0.2,WET,LOW
2025-03-29 13:00:00,ST009,32.8,39.3,0.0,15.2,SUNNY,8966.0,8.2,LOAMY,0.2,DRY,MEDIUM
2025-03-29 19:00:00,ST009,32.9,58.8,0.0,13.1,CLOUDY,8205.0,16.9,LOAMY,0.2,NORMAL,LOW
2025-03-29 06:00:00,ST010,18.3,70.6,0.0,13.0,SUNNY,4190.0,3.8,ROCKY,2.7,DRY,MEDIUM
2025-03-29 13:00:00,ST010,25.1,53.2,0.0,2.9,SUNNY,8754.0,10.6,ROCKY,2.7,DRY,MEDIUM
2025-03-29 19:00:00,ST010,22.5,34.5,0.0,4.9,SUNNY,9341.0,12.6,ROCKY,2.7,COMPACT,LOW
2025-03-29 06:00:00,ST011,22.3,63.6,2.5,22.4,RAINY,1907.0,13.2,MIXED,0.7,NORMAL,LOW
2025-03-29 13:00:00,ST011,28.9,80.2,13.9,23.3,RAINY,1863.0,42.7,MIXED,0.7,NORMAL,LOW
2025-03-29 19:00:00,ST011,26.7,62.1,14.2,21.5,RAINY,1740.0,46.0,MIXED,0.7,WET,LOW
2025-03-29 06:00:00,ST012,17.6,61.8,0.0,8.7,CLOUDY,7040.0,14.5,ROCKY,5.5,COMPACT,MEDIUM
2025-03-29 13:00:00,ST012,23.7,43.1,0.0,14.9,CLOUDY,7666.0,14.2,ROCKY,5.5,NORMAL,LOW
